"observed_scientific_name","year_obs","day_obs","time_obs","dwc_event_date","obs_variable","obs_unit","obs_value","lat","lon","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Pieris rapae",1969,12,"21:15:00","1969-12-31T21:15:00","presence",NA,1,47.8484,-72.4915,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Danaus plexippus",1969,12,"18:48:00","1969-12-31T18:48:00","presence",NA,1,45.6149,-72.9453,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Limenitis arthemis",1969,12,"21:15:00","1969-12-31T21:15:00","presence",NA,1,47.8484,-72.4915,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Danaus plexippus",1969,12,"14:00:00","1969-12-31T14:00:00","presence",NA,1,45.4677,-75.9044,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Euptoieta claudia",1969,12,"","1969-12-31","presence",NA,1,46.2992,-72.5401,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Danaus plexippus",1969,12,"21:12:00","1969-12-31T21:12:00","presence",NA,1,46.105,-72.3799,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Hesperia comma",1969,7,"","1969-07-24","presence",NA,1,48.8532,-66.0385,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Asterocampa celtis",1969,7,"","1969-07-04","presence",NA,1,45.9931,-73.2985,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Thymelicus lineola",1969,7,"","1969-07-14","presence",NA,1,45.6066,-73.7124,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Cercyonis pegala",1969,8,"","1969-08-15","presence",NA,1,45.9931,-73.2985,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
