"observed_scientific_name","year_obs","day_obs","time_obs","dwc_event_date","obs_variable","obs_unit","obs_value","lat","lon","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Megisto cymela",1903,5,"00:00:00","1903-05-19T00:00:00","presence",NA,1,45.4792,-74.3023,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Pieris oleracea",1903,7,"","1903-07-01","presence",NA,1,45.4792,-74.3023,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polygonia interrogationis",1903,8,"","1903-08-01","presence",NA,1,45.4503,-73.75,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Euphydryas phaeton",1903,5,"","1903-05-25","presence",NA,1,45.564,-73.179,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Lycaena phlaeas",1903,7,"","1903-07-01","presence",NA,1,45.4792,-74.3023,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Pieris oleracea",1903,7,"00:00:00","1903-07-01T00:00:00","occurrence",NA,1,45.479233,-74.302298,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Euphydryas phaeton",1903,5,"00:00:00","1903-05-25T00:00:00","occurrence",NA,1,45.564042,-73.179013,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Polygonia interrogationis",1903,8,"00:00:00","1903-08-01T00:00:00","occurrence",NA,1,45.450321,-73.750049,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Lycaena phlaeas",1903,7,"00:00:00","1903-07-01T00:00:00","occurrence",NA,1,45.479233,-74.302298,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Polygonia progne",1903,9,"00:00:00","1903-09-11T00:00:00","occurrence",NA,1,45.6383,-75.9308,"gbif","GBIF","Royal Ontario Museum: Entomology","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Polygonia progne",1903,9,"00:00:00","1903-09-11T00:00:00","occurrence",NA,1,45.6383,-75.9308,"gbif","GBIF","Royal Ontario Museum: Entomology","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Pieris oleracea",1903,9,"00:00:00","1903-09-07T00:00:00","occurrence",NA,1,45.6383,-75.9308,"gbif","GBIF","Royal Ontario Museum: Entomology","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Pieris oleracea",1903,9,"00:00:00","1903-09-07T00:00:00","occurrence",NA,1,45.6383,-75.9308,"gbif","GBIF","Royal Ontario Museum: Entomology","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Pieris oleracea",1903,9,"00:00:00","1903-09-11T00:00:00","occurrence",NA,1,45.6383,-75.9308,"gbif","GBIF","Royal Ontario Museum: Entomology","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Colias eurytheme",1903,9,"00:00:00","1903-09-08T00:00:00","occurrence",NA,1,45.6383,-75.9308,"gbif","GBIF","Royal Ontario Museum: Entomology","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Hesperia leonardus",1903,9,"00:00:00","1903-09-08T00:00:00","occurrence",NA,1,45.6383,-75.9308,"gbif","GBIF","Royal Ontario Museum: Entomology","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Erynnis lucilius",1903,8,"00:00:00","1903-08-15T00:00:00","occurrence",NA,1,45.5036,-75.7832,"gbif","GBIF","Royal Ontario Museum: Entomology","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Vanessa cardui",1903,9,"00:00:00","1903-09-07T00:00:00","occurrence",NA,1,45.6383,-75.9308,"gbif","GBIF","Royal Ontario Museum: Entomology","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Colias philodice",1903,9,"00:00:00","1903-09-11T00:00:00","occurrence",NA,1,45.6383,-75.9308,"gbif","GBIF","Royal Ontario Museum: Entomology","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Pieris oleracea",1903,7,"00:00:00","1903-07-01T00:00:00","occurrence",NA,1,45.4833,-74.3,"gbif","GBIF","Lyman Entomological Museum","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Lomographa semiclarata",1903,5,"00:00:00","1903-05-16T00:00:00","occurrence",NA,1,45.506,-75.788,"gbif","GBIF","University of Alberta E. H. Strickland Entomological Museum (UASM)","University of Alberta Museums","University of Alberta Museums","cc0 1.0","University of Alberta Museums"
"Wallengrenia egeremet",1903,6,"00:00:00","1903-06-14T00:00:00","occurrence",NA,1,45.25,-72.6167,"gbif","GBIF","Royal British Columbia Museum Entomology Collection","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
"Feniseca tarquinius",1903,1,"00:00:00","1903-01-01T00:00:00","occurrence",NA,1,45.6833,-74.4167,"gbif","GBIF","Lyman Entomological Museum","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Polygonia interrogationis",1903,8,"00:00:00","1903-08-01T00:00:00","occurrence",NA,1,45.45,-73.75,"gbif","GBIF","Lyman Entomological Museum","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Lycaena phlaeas",1903,7,"00:00:00","1903-07-01T00:00:00","occurrence",NA,1,45.4833,-74.3,"gbif","GBIF","Lyman Entomological Museum","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc0 1.0","Canadian Biodiversity Information Facility"
"Megisto cymela",1903,5,"00:00:00","1903-05-19T00:00:00","abundance",NA,2,45.479233,-74.302298,"gbif","GBIF","eButterfly Surveys","Vermont Center for Ecostudies","Vermont Center for Ecostudies","cc by nc 4.0","Vermont Center for Ecostudies"
"Megisto cymela",1903,5,"00:00:00","1903-05-26T00:00:00","occurrence",NA,1,45.4333,-75.9,"gbif","GBIF","Canadian National Collection (CNC) of Insects, Arachnids and Nematodes","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
"Megisto cymela",1903,5,"00:00:00","1903-05-26T00:00:00","occurrence",NA,1,45.4333,-75.9,"gbif","GBIF","Canadian National Collection (CNC) of Insects, Arachnids and Nematodes","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
"Oeneis jutta ascerta",1903,6,"00:00:00","1903-06-01T00:00:00","occurrence",NA,1,46.7833,-71.25,"gbif","GBIF","Canadian National Collection (CNC) of Insects, Arachnids and Nematodes","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
"Callophrys niphon",1903,5,"00:00:00","1903-05-16T00:00:00","occurrence",NA,1,45.5167,-75.7833,"gbif","GBIF","Canadian National Collection (CNC) of Insects, Arachnids and Nematodes","Canadian Biodiversity Information Facility","Canadian Biodiversity Information Facility","cc by 4.0","Canadian Biodiversity Information Facility"
