"date","site","date_obs","heure_obs","fraction","nom_sci","abondance","largeur_riviere","profondeur_riviere","vitesse_courant","transparence_eau","temperature_eau_c","ETIQSTATION","RIVIERE_TOPO","NIVEAU","CRG_ROC","CRG_SOL","CRG_HER","CRD_ROC","CRD_SOL","CRD_HER","ESUB_ALG","ESUB_MOU","ESUB_AUT","TEMP","1_SUBSTRAT_ABRI","2_SABLE_VASE","3_VELOCITE","4_SEDIMENT","REMARQUE"
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Baetis",14,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Ephemerella",9,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Epeorus",12,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Rhithrogena",24,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Leptophlebiidae",7,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Glossosoma",9,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Hydropsyche",1,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Lepidostoma",10,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Wormaldia",1,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Rhyacophila",9,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Sweltsa",26,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Leuctra",6,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Isogenoides",2,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Chironomini",47,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Tanytarsini",43,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Orthocladiinae",12,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Pentaneurini",3,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Hexatoma",2,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Optioservus",1,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Promoresia",1,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-18","145_141_R01","2018-09-18","14h15.00",0.208333333333333,"Acari",3,6.65,NA,NA,"élevée",10.9,"MARU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
